url,concept_and_mnemonic
https://mammothmemory.net/maths/maths-basics/multiplication-tables/6-times-table.html,"```json
[
    {
        ""term"": ""6 x 8"",
        ""definition"": ""Multiplication operation of 6 times 8"",
        ""mnemonic"": ""Six and eight went on a date and didn't come back until they were 48."",
        ""image"": ""/images/user/base/Maths/Maths Basics/3.1.21 Six times eight mnemonic.jpg"",
        ""keywords"": [""Six"", ""eight"", ""date""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/positive-and-negative-signs/multiplying-and-dividing-negatives.html,"```json
[
    {
        ""term"": ""Multiplying and dividing Negatives"",
        ""definition"": ""Rules for multiplying and dividing positive and negative numbers."",
        ""mnemonic"": ""My friend's friend is my friend (positive x positive = positive). My friend's enemy is my enemy (positive x negative = negative). My enemy's friend is my enemy (negative x positive = negative). My enemy's enemy is my friend (negative x negative = positive)."",
        ""image"": null,
        ""keywords"": [""friend"", ""enemy""]
    },
    {
        ""term"": ""Negative multiplied by a negative"",
        ""definition"": ""A negative times a negative equals a positive."",
        ""mnemonic"": ""My enemy’s enemy is my friend."",
        ""image"": null,
        ""keywords"": [""enemy"", ""friend""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/common-core/division.html,"```json
[
    {
        ""term"": ""Long Division"",
        ""definition"": ""The process of calculating the number of times one number is contained in another."",
        ""mnemonic"": ""Does McDonald's sell burgers raw? (Divide Multiply Subtract Bring Down Repeat)"",
        ""image"": ""/images/user/base/Maths/Maths Basics/Common Core/035_page-35-division.15b4c7a.jpg"",
        ""keywords"": [
            ""Does"",
            ""McDonald's"",
            ""sell"",
            ""burgers"",
            ""raw""
        ]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/bidmas/bidmas.html,"```json
[
    {
        ""term"": ""BIDMAS"",
        ""definition"": ""A mnemonic for the order of operations in mathematical calculations: Brackets, Indices, Division, Multiplication, Addition, Subtraction."",
        ""mnemonic"": ""Bidmas is the memory aid used to work out which order mathematical calculations should be completed in."",
        ""image"": ""/images/user/base/Maths/Maths Basics/BIDMAS/bidmas-general.735a24e.jpg"",
        ""keywords"": [""Bidmas""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/parenthesis.html,"```json
[
    {
        ""term"": ""Parentheses"",
        ""definition"": ""The bracket symbols ( ). One bracket is a parenthesis."",
        ""mnemonic"": ""The parents did this (parenthesis) – they hung their naughty kids from brackets in the living room."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/the-parents-did-this-(parenthesis).013509c.jpg"",
        ""keywords"": [""parents"", ""parenthesis""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/algebra.html,"```json
[
    {
        ""term"": ""Algebra"",
        ""definition"": ""Substitutes letters for numbers. It deals with symbols and the rules."",
        ""mnemonic"": ""The owl with a bra (algebra) was the substitute for one of the footballers with a letter on their shirt."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/an-owl-with-a-bra-represents-algebra.650feeb.jpg"",
        ""keywords"": [""owl with a bra"", ""substitute"", ""letter""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/variable.html,"```json
[
    {
        ""term"": ""Variable"",
        ""definition"": ""A symbol for a number we don’t know yet. It's the letters in an equation."",
        ""mnemonic"": ""The variable nature of letters' sizes makes them very difficult to manage."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/variable-size-of-letters.327aa94.jpg"",
        ""keywords"": [
            ""variable"",
            ""letters""
        ]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/term.html,"```json
[
    {
        ""term"": ""Term"",
        ""definition"": ""Terms are separated by positive and negative signs. They can be numbers, letters, brackets, indices, multiplication, and division."",
        ""mnemonic"": ""A term at school has the good (+ve) and the bad (-ve)."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/a term at-school-has-the-good-(+ve)-and-the-bad-(-ve).30997df.jpg"",
        ""keywords"": [""term""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/coefficient.html,"```json
[
    {
        ""term"": ""Coefficient"",
        ""definition"": ""A number used to multiply a variable. Example: Four is the coefficient in the term 4X."",
        ""mnemonic"": ""The company thought it would be a lot more efficient (coefficient) if everybody was called a number. The numbers were the internal office number."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/a-coefficient-is-a-number-used-to-multiply-a-variable.7bc5ae0.jpg"",
        ""keywords"": [""co"", ""efficient""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/binomial.html,"```json
[
    {
        ""term"": ""Binomial"",
        ""definition"": ""A mathematical expression with two terms."",
        ""mnemonic"": ""Binomial – Is a mathematical expression with two terms. Bi = two, as in bicycle (two wheels). Nomial = term."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/monomial,-binomial-and-trinomial-equations.f4d7897.jpg"",
        ""keywords"": [""Bi"", ""two"", ""Nomial"", ""term"", ""bicycle""]
    },
    {
        ""term"": ""Nomial"",
        ""definition"": ""term"",
        ""mnemonic"": ""The gnome tries to get a meal (nomial) with her friend the termite (term)."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/gnome-and-termite-fishing-for-a-meal.a4af9b0.jpg"",
        ""keywords"": [""gnome"", ""meal"", ""nomial"", ""term"", ""termite""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/reciprocal.html,"```json
[
    {
        ""term"": ""Reciprocal"",
        ""definition"": ""What to multiply a value by to get 1 (how to get ONE)."",
        ""mnemonic"": ""At the log cutting competition, one person used a Reciprocating (reciprocal) saw and WON (1)."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/the-reciprocal-saw-won-the-log-cutting-competition.1092c86.jpg"",
        ""keywords"": [""Reciproca"", ""reciprocal"", ""WON"", ""1""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/polygon.html,"```json
[
    {
        ""term"": ""Polygon"",
        ""definition"": ""Any shape made of straight edges/sides – many sides"",
        ""mnemonic"": ""Polly the parrots were many and everywhere."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/polly-the-parrots-help-you-remember-polygons.1a686f3.jpg"",
        ""keywords"": [""Polly"", ""many""]
    },
    {
        ""term"": ""Gon"",
        ""definition"": ""Sides"",
        ""mnemonic"": ""Gone are the sideburns he’d had for years."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/gone-are-his-sideburns.5ee6a44.jpg"",
        ""keywords"": [""Gone"", ""side""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/equilateral.html,"```json
[
    {
        ""term"": ""Equilateral"",
        ""definition"": ""Equilateral triangle is one in which all three sides have the same length."",
        ""mnemonic"": ""Equilateral starts with the word equal (or the starts have similar sounds) to remind you that all sides of the triangle are equal."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/examples-of-equilateral-triangles.e4c6882.jpg"",
        ""keywords"": [""Equal""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/isosceles.html,"```json
[
    {
        ""term"": ""Isosceles"",
        ""definition"": ""A triangle in which two sides have the same length."",
        ""mnemonic"": ""\""I so love these (isosceles) socks\"" can be used to remind you that two sides or two lengths of socks are equal."",
        ""image"": ""/images/user/base/maths/isosceles-triangle-socks.1f106c9.jpg"",
        ""keywords"": ""I so love these""
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/scalene.html,"```json
[
    {
        ""term"": ""Scalene"",
        ""definition"": ""A scalene triangle is one in which all three sides are different and no angles are equal."",
        ""mnemonic"": ""Scales (scalene) on lots of fish in the sea but every scale is different."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/scalene-fish-with-lots-of-different-scales.987981c.jpg"",
        ""keywords"": ""Scales, scalene""
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/tetrahedron.html,"```json
[
    {
        ""term"": ""Tetrahedron"",
        ""definition"": ""A solid shape of 4 triangles."",
        ""mnemonic"": ""Tetchy about head room (tetrahedron) wouldn’t you be if you had a ceiling like this."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/techy-about-head-room-due-to-tetrahedrons-on-the-ceiling.a74c2ba.jpg"",
        ""keywords"": [""Tetchy"", ""head room"", ""tetrahedron""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/symmetric.html,"```json
[
    {
        ""term"": ""Symmetric"",
        ""definition"": ""Identical parts facing each other. The simplest type is a mirror."",
        ""mnemonic"": ""See metal tick (symmetric) with a mirror. (Mirrors always provide a symmetrical view in reflection.)"",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/1.5b92e92.jpg"",
        ""keywords"": ""See metal tick""
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/asymmetrical.html,"```json
[
    {
        ""term"": ""Asymmetrical"",
        ""definition"": ""Not identical on both sides of a central line."",
        ""mnemonic"": ""The letter ‘A’ joined to a word means not. Tying a knot (A = knot)."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/66.d6372a3.jpg"",
        ""keywords"": [""A"", ""knot""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/hypotenuse.html,"```json
[
    {
        ""term"": ""Hypotenuse"",
        ""definition"": ""The longest side of a right angle triangle, opposite the right angle."",
        ""mnemonic"": ""Our high pot (hypotenuse) is the longest one. This high pot in use (hypotenuse) for the longest length."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/3.17.7f9a70e-new.0b9834c.jpg"",
        ""keywords"": [""high pot"", ""hypotenuse""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/subject-of-a-formula.html,"```json
[
    {
        ""term"": ""Subject of a formula"",
        ""definition"": ""It is the variable everything is equal to; the letter on its own."",
        ""mnemonic"": ""Todays subject will be how to write a letter."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/teacher-explaing-the-subject-of-a-formula.70288e5.jpg"",
        ""keywords"": [""subject"", ""letter""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/powers-and-roots.html,"```json
[
    {
        ""term"": ""Indices (or index)"",
        ""definition"": ""Indices say how many times to use the number in a multiplication, called a power."",
        ""mnemonic"": ""In the seas, (indices) remember who has the POWER."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/sea-power-in-world-war-two.0dcf98d.jpg"",
        ""keywords"": [""seas"", ""POWER""]
    }
]
```"
https://mammothmemory.net/maths/maths-basics/maths-vocabulary-and-expressions/exponents.html,"```json
[
    {
        ""term"": ""Exponent"",
        ""definition"": ""Another word for indices and power."",
        ""mnemonic"": ""In the seas (indices) remember who has the power, until “It’s your ex phoning (exponent) sir.”"",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/its-your-ex-phoning-for-you-sir-sea-power-ww2.6882db0.jpg"",
        ""keywords"": [""In the seas"", ""ex phoning""]
    }
]
```"
https://mammothmemory.net/maths/numbers/roman-numerals/how-to-remember-the-order-of-roman-numerals.html,"```json
[
    {
        ""term"": ""Roman Numerals"",
        ""definition"": ""Seven basic symbols used in Ancient Roman times to count and communicate values and numbers."",
        ""mnemonic"": ""I Value Xylophones Like Cows Do Milk"",
        ""image"": ""/images/user/base/Maths/Roman Numerals/order-of-roman-numerals-in-roman-numerals-maths.ce8bd63.jpg"",
        ""keywords"": [
            ""I"",
            ""Value"",
            ""Xylophones"",
            ""Like"",
            ""Cows"",
            ""Do"",
            ""Milk""
        ]
    }
]
```"
https://mammothmemory.net/maths/numbers/roman-numerals/the-value-of-each-roman-numeral.html,"```json
[
    {
        ""term"": ""I"",
        ""definition"": ""One unit or finger (the number one)."",
        ""mnemonic"": ""A single line or I referred to one unit or finger (the number one)."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/i-means-1-in-roman-numerals-maths.71a7df3.jpg"",
        ""keywords"": ""I""
    },
    {
        ""term"": ""V"",
        ""definition"": ""Five fingers (the number five)."",
        ""mnemonic"": ""The V-shape made by the thumb and forefinger represented five fingers (the number five)."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/v-means-5-in-roman-numerals-maths.49e68db.jpg"",
        ""keywords"": ""V""
    },
    {
        ""term"": ""X"",
        ""definition"": ""Two hands, representing ten fingers (the number ten)."",
        ""mnemonic"": ""X equals two hands, representing ten fingers (the number ten)."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/x-means-10-in-roman-numerals-maths.f3cc8e2.jpg"",
        ""keywords"": ""X""
    },
    {
        ""term"": ""L"",
        ""definition"": ""Fifty"",
        ""mnemonic"": ""L shape with five fingers next to an open mouth reminds you that an L means fifty."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/l-means-50-in-roman-numerals-maths.28606b1.jpg"",
        ""keywords"": ""L""
    },
    {
        ""term"": ""C"",
        ""definition"": ""One hundred"",
        ""mnemonic"": ""C stands for 'centum' – the Latin word for a hundred, which we often call a century (one hundred)."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/c-means-100-in-roman-numerals-maths.c1e8558.jpg"",
        ""keywords"": ""C""
    },
    {
        ""term"": ""D"",
        ""definition"": ""Five hundred"",
        ""mnemonic"": ""D stands for the Daytona 500 (five hundred)."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/d-means-500-in-roman-numerals-maths.f6a9a09.jpg"",
        ""keywords"": ""D""
    },
    {
        ""term"": ""M"",
        ""definition"": ""One thousand"",
        ""mnemonic"": ""M stands for metre and there are 1000 (one thousand) millimetres in a metre."",
        ""image"": ""/images/user/base/Maths/Roman Numerals/m-means-1000-in-roman-numerals-maths.957031c.jpg"",
        ""keywords"": ""M""
    }
]
```"
https://mammothmemory.net/maths/numbers/roman-numerals/the-rules.html,"```json
[
    {
        ""term"": ""Roman Numerals"",
        ""definition"": ""Rules for using Roman numerals: no symbol is repeated more than three times in a row, if a smaller or equal symbol appears after a larger symbol it is added, and if a smaller symbol appears before a larger one it is subtracted."",
        ""mnemonic"": ""'I Value Xylophones Like Cows Do Milk' to remember: I=1, V=5, X=10, L=50, C=100, D=500, M=1000."",
        ""image"": null,
        ""keywords"": [""Value"", ""Xylophones""]
    }
]
```"
https://mammothmemory.net/maths/numbers/roman-numerals/how-to-convert-roman-numerals-into-numbers.html,"```json
[
    {
        ""term"": ""Roman numerals"",
        ""definition"": ""A numeral system of ancient Rome, using combinations of letters from the Latin alphabet."",
        ""mnemonic"": ""'I Value Xylophones Like Cows Do Milk'. I = 1, V = 5, X = 10, L = 50, C = 100, D = 500, M = 1000"",
        ""image"": ""https://example.com/images/user/base/Maths/Roman Numerals/numerals-to-numbers-example-1-in-roman-numerals-maths.c0e3932.jpg"",
        ""keywords"": ""I Value Xylophones Like Cows Do Milk""
    }
]
```"
https://mammothmemory.net/maths/numbers/roman-numerals/roman-numerals-from-1-to-1000.html,"```json
[
    {
        ""term"": ""Roman Numerals"",
        ""definition"": ""Numerical system used in ancient Rome, employing combinations of letters from the Latin alphabet (I, V, X, L, C, D, M)."",
        ""mnemonic"": ""'I Value Xylophones Like Cows Do Milk' for 'I = 1, V = 5, X = 10, L = 50, C = 100, D = 500, M = 1000'."",
        ""image"": null,
        ""keywords"": [""I"", ""V"", ""X"", ""L"", ""C"", ""D"", ""M""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/pi.html,"```json
[
    {
        ""term"": ""Pi"",
        ""definition"": ""3.1415926"",
        ""mnemonic"": ""May I have a large container of coffee?"",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/sumo-with-a-very-large-cup-of-coffee.6fa61d8.jpg"",
        ""keywords"": [""pies""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/cardinal-ordinal-and-nominal-numbers.html,"```json
[
    {
        ""term"": ""Cardinal numbers"",
        ""definition"": ""Indicate counting (1, 2, 3, 4, 5 etc)"",
        ""mnemonic"": ""Cardinal is counting."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/examples-of-cardinal-numbers-22-cars-2-puppies-and-6-friends.d9031b1.jpg"",
        ""keywords"": ""Cardinal, counting""
    },
    {
        ""term"": ""Ordinal numbers"",
        ""definition"": ""The order of something (1st, 2nd, 3rd, 4th, 5th etc)"",
        ""mnemonic"": ""Ordinal nearly says order."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/ordinal-numbers-mnemonic-shows-orderly-line-of-people.9c985a9.jpg"",
        ""keywords"": ""Ordinal, order""
    },
    {
        ""term"": ""Nominal numbers"",
        ""definition"": ""Names something (shirt number7, number 48 bus etc)"",
        ""mnemonic"": ""Nominal nearly says name."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/nominal-numbers-mnmonic-shows-shirt-number-7.0ce801b.jpg"",
        ""keywords"": ""Nominal, name""
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/rational-numbers.html,"```json
[
    {
        ""term"": ""Rational Number"",
        ""definition"": ""A rational number is any number that can be written as a simple fraction."",
        ""mnemonic"": ""Rational = Ratio OR Rational = Fractional"",
        ""image"": null,
        ""keywords"": [""Rational"", ""Ratio"", ""Fractional""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/irrational-numbers.html,"```json
[
    {
        ""term"": ""Irrational Number"",
        ""definition"": ""Irrational numbers when written as decimals, do not terminate (nor do they repeat). The number goes on, indefinitely."",
        ""mnemonic"": ""I have got a rash on (irrational) my body. I’ve even got ear rash (irrational) and the spots go on and on (the number goes on and on)."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/having-a-rash-at-the-doctors-mnemonic-for-irrational-number.2eacdeb.jpg"",
        ""keywords"": [""a rash on"", ""ear rash"", ""on and on""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/integer.html,"```json
[
    {
        ""term"": ""Integer"",
        ""definition"": ""A number which is not a fraction; a whole number."",
        ""mnemonic"": ""She was into German (integer) but she could only say the first 10 numbers."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/into-german-mnemonic-for-integer.8671237.jpg"",
        ""keywords"": [
            ""into German"",
            ""integer"",
            ""numbers""
        ]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/square-root.html,"```json
[
    {
        ""term"": ""Square root"",
        ""definition"": ""The square root of a number is the value that is multiplied by itself to give you that number."",
        ""mnemonic"": ""To help you remember what the square root of a number is think of a ROOT OF A TREE covered in ticks (bugs)."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/square-root-tree-of-ticks.e7ac11e.jpg"",
        ""keywords"": [""ROOT""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/radical.html,"```json
[
    {
        ""term"": ""Radical"",
        ""definition"": ""Any mathematical expression containing a root symbol, which can describe a square root, a cube root, or higher."",
        ""mnemonic"": ""A radio calls (radical) for more roots."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/a-radio-covered-in-plant-roots-as-radicals-contain-roots.4c2f8a8.jpg"",
        ""keywords"": [""radio calls"", ""roots""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/surd.html,"```json
[
    {
        ""term"": ""Surd"",
        ""definition"": ""A surd is a number that can’t be simplified to remove a square root."",
        ""mnemonic"": ""“That’s absurd! (surd) Surely you can remove a square beetroot.” But they couldn’t remove it (can’t remove)."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/tractor-trying-to-pull-out-a-square-beetroot-from-the-ground.ef09e36.jpg"",
        ""keywords"": [""surd"", ""square"", ""root"", ""absurd""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/prime-number.html,"```json
[
    {
        ""term"": ""Prime number"",
        ""definition"": ""Numbers greater than 1 that can not be divided except by itself and 1."",
        ""mnemonic"": ""The Prime minister wouldn’t be divided."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/the-prime-minister-wouldn't-be-divided.4ab9a1f.jpg"",
        ""keywords"": [""Prime""]
    }
]
```"
https://mammothmemory.net/maths/numbers/types-of-number/prime-numbers-and-the-kgb.html,"```json
[
    {
        ""term"": ""Prime numbers"",
        ""definition"": ""A number that cannot be divided except by itself."",
        ""mnemonic"": ""Prime suspect because “My dog bites several KGB men.”"",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/dog-biting-kgb-men-mnemonic-for-the-first-six-prime-numbers.8b4ac9e.jpg"",
        ""keywords"": [""My (2)"", ""dog (3)"", ""bites (5)"", ""several (7)"", ""K (1)"", ""G (1)"", ""B (1)"", ""men (3)""]
    }
]
```"
https://mammothmemory.net/maths/numbers/fractions/fractions.html,"```json
[
    {
        ""term"": ""Fractions - Numerator and Denominator"",
        ""definition"": ""The numerator is the top part of the fraction, while the denominator is the bottom part of the fraction."",
        ""mnemonic"": ""Numerator = Up (U for up). Denominator = Down (D for Down)."",
        ""image"": ""/images/user/base/Maths/Numbers/Fractions/numerator-dominating-denominator-in-a-fraction.c18cdc8.jpg"",
        ""keywords"": [""U"", ""D""]
    }
]
```"
https://mammothmemory.net/maths/numbers/fractions/improper-fraction.html,"```json
[
    {
        ""term"": ""Improper Fraction"",
        ""definition"": ""A fraction where there is a bigger number on the top than the bottom."",
        ""mnemonic"": ""It's improper for the small child to hold up the large person."",
        ""image"": ""/images/user/base/Maths/Numbers/Fractions/improper-fraction-has-a-bigger-number-on-top-than-below.1f7500a.jpg"",
        ""keywords"": [""improper""]
    }
]
```"
https://mammothmemory.net/maths/numbers/fractions/vulgar-fraction.html,"```json
[
    {
        ""term"": ""Vulgar Fraction"",
        ""definition"": ""A vulgar fraction is a horizontal line with one number above it and one below it (i.e. not a decimal). It can be a proper fraction and an improper fraction."",
        ""mnemonic"": ""I will not let you leave this house looking so vulgar young lady. You're only three quarter dressed."",
        ""image"": ""/images/user/base/Maths/Numbers/Fractions/vulgar-fraction-mnemonic-.a682752.jpg"",
        ""keywords"": [""vulgar"", ""quarter""]
    }
]
```"
https://mammothmemory.net/maths/numbers/multiplication-fractions/multiplication-fractions--think-half.html,"```json
[
    {
        ""term"": ""Multiplication of Fractions"",
        ""definition"": ""The process of multiplying two fractions together."",
        ""mnemonic"": ""The fractured (fraction) rock was split in half (1/2)."",
        ""image"": ""/images/user/base/Maths/Numbers/Fraction Multiplication/round-rock-in-the-sea-fractured-and-split-in-half.159f8ad.jpg"",
        ""keywords"": [""fractured"", ""half""]
    }
]
```"
https://mammothmemory.net/maths/numbers/multiplication-fractions/dividing-fractions--think-half.html,"```json
[
    {
        ""term"": ""Dividing Fractions"",
        ""definition"": ""The process of dividing one fraction by another."",
        ""mnemonic"": ""The fractured (fraction) rock was split in half (1/2)."",
        ""image"": ""/images/user/base/Maths/Numbers/Fraction Multiplication/round-rock-in-the-sea-fractured-and-split-in-half.159f8ad.jpg"",
        ""keywords"": [""fractured"", ""half""]
    }
]
```"
https://mammothmemory.net/maths/numbers/multiplication-fractions/dividing-fractions-think-kentucky-chicken-fried.html,"```json
[
    {
        ""term"": ""Dividing Fractions"",
        ""definition"": ""A method to divide one fraction by another."",
        ""mnemonic"": ""When dividing fractions, remember KCF: K – Keep (the first fraction), C – Change (the sign from divide to multiply), F – Flip (the last fraction)."",
        ""image"": ""/images/user/base/Maths/Numbers/Fraction Multiplication/kentucky-chicken-fried-kcf-chicken-bucket-mnemonic.9b34e76.jpg"",
        ""keywords"": [""Kentucky Chicken Fried"", ""KCF""]
    }
]
```"
https://mammothmemory.net/maths/numbers/multiplication-fractions/if-adding-is-your-aim.html,"```json
[
    {
        ""term"": ""Adding Fractions"",
        ""definition"": ""When adding or subtracting fractions, the denominators must be the same."",
        ""mnemonic"": ""If adding or subtracting is your aim, the bottom numbers must be the same."",
        ""image"": null,
        ""keywords"": [
            ""aim"",
            ""same""
        ]
    }
]
```"
https://mammothmemory.net/maths/numbers/multiplication-fractions/subtracting-fractions--think-half.html,"```json
[
    {
        ""term"": ""Fractions"",
        ""definition"": null,
        ""mnemonic"": ""The fractured (fraction) rock was split in half (1/2)."",
        ""image"": ""/images/user/base/Maths/Numbers/Fraction Multiplication/round-rock-in-the-sea-fractured-and-split-in-half.159f8ad.jpg"",
        ""keywords"": [""fractured"", ""half""]
    }
]
```"
https://mammothmemory.net/maths/numbers/multiplication-fractions/if-subtracting-is-your-aim.html,"```json
[
    {
        ""term"": ""Adding or Subtracting Fractions"",
        ""definition"": ""When adding or subtracting fractions, the denominators must be the same."",
        ""mnemonic"": ""If adding or subtracting is your aim, the bottom numbers must be the same."",
        ""image"": null,
        ""keywords"": ""aim, same""
    }
]
```"
https://mammothmemory.net/maths/numbers/compound-interest/compound-interest.html,"```json
[
    {
        ""term"": ""Compound interest"",
        ""definition"": ""A method of calculating interest where the interest amount is added to the principal, and then future interest is calculated on the new principal amount."",
        ""mnemonic"": ""For compound interest, remember: 'All (A) equals the Principal (P) times (1 plus rate (r) as a decimal) to the power of time (t)'."",
        ""image"": ""/images/user/base/Maths/Numbers/Compound Interest/compound-interest-formula-also-known-as-annual-interest.e82eccc.jpg"",
        ""keywords"": [""interest rate (expressed as a decimal)"", ""annual""]
    }
]
```"
https://mammothmemory.net/maths/numbers/rounding-numbers/rounding-simplify.html,"```json
[
    {
        ""term"": ""Rounding"",
        ""definition"": ""The process of simplifying numbers to make estimates easier."",
        ""mnemonic"": ""Rounded up cattle are simpler (simplify) and easier to count."",
        ""image"": ""/images/user/base/Maths/Numbers/Rounding Numbers/rounding-up-cattle-and-counting-them.e30379d.jpg"",
        ""keywords"": []
    }
]
```"
https://mammothmemory.net/maths/numbers/rounding-numbers/how-to-remember-rounding.html,"```json
[
    {
        ""term"": ""Rounding"",
        ""definition"": ""The process of adjusting the digits of a number to make it simpler, usually to a specific degree of precision."",
        ""mnemonic"": ""Underline the digit Look next door Five or more raise the score Four or less just ignore"",
        ""image"": null,
        ""keywords"": [""raise the score"", ""ignore""]
    }
]
```"
https://mammothmemory.net/maths/numbers/significant-figures/significant-figures.html,"```json
[
    {
        ""term"": ""Significant figures"",
        ""definition"": ""Significant figures are the important numbers that contribute to the value of a number."",
        ""mnemonic"": ""The museum exhibited pictures of significant female figures who had contributed to our way of life over the last 100 years."",
        ""image"": ""/images/user/base/Maths/Numbers/Significant Figures/portraits-of-significant-figures-who-contributed-to-history.a04f3ea.jpg"",
        ""keywords"": [
            ""significant"",
            ""figures"",
            ""contributed""
        ]
    }
]
```"
https://mammothmemory.net/maths/numbers/standard-form/standard-index-form.html,"```json
[
    {
        ""term"": ""Standard Form"",
        ""definition"": ""Standard (index) form is expressing large or small numbers into indices, written as A x 10^n."",
        ""mnemonic"": ""It was standard for the class form (standard form) to write down one number and hold it up."",
        ""image"": ""/images/user/base/maths/remember-standard-form-in-maths-mammoth-memory-4-copy.30e1a67.png"",
        ""keywords"": [
            ""standard"",
            ""form"",
            ""write down one number""
        ]
    }
]
```"
