url,concept_and_mnemonic
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/all-acids-contain-hydrogen/all-acids-contain-hydrogen.html,"```json
[
    {
        ""term"": ""Acids"",
        ""definition"": ""All acids contain hydrogen."",
        ""mnemonic"": ""Inside a seed (acid) is a high dragon (hydrogen).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/bases/bases.html,"```json
[
    {
        ""term"": ""Bases"",
        ""definition"": ""A base can neutralise an acid."",
        ""mnemonic"": ""A bass (base) drum can stop (neutralise) a seed (acid).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/metal-oxides-are-basic/metal-oxides-are-basic.html,"```json
[
    {
        ""term"": ""Metal oxides"",
        ""definition"": ""Metal oxides are basic; they react with water to form bases such as hydroxides."",
        ""mnemonic"": ""METAL + OX HIDE (OXIDE) = BASE DRUM (BASE)""
    },
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/metal--acid--salt--hydrogen/metal--acid--salt--hydrogen.html,"```json
[
    {
        ""term"": ""Metal + acid reaction"",
        ""definition"": ""When metals react with acids, they produce a salt and hydrogen gas."",
        ""mnemonic"": ""Think of MASH (Metal + Acid = Salt + Hydrogen).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/acids--bases--salt--water/acids--bases--salt--water.html,"```json
[
    {
        ""term"": ""Acid + base = salt + water"",
        ""definition"": ""When acids react with bases, they produce a salt and water. This is an example of a neutralisation reaction, as the acid and base neutralise each other."",
        ""mnemonic"": ""When a seed (acid) played her bass (base) drum she became very upset and began to cry salty tears (salt + water).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/neutralisation-chemistry/neutralisation-chemistry.html,"```json
[
    {
        ""term"": ""Neutralisation"",
        ""definition"": ""The reaction between an acid and a base, where they neutralise each other and produce water."",
        ""mnemonic"": ""When H⁺ ions collide with OH⁻ ions, water is produced.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/all-salts-are-ionic-compounds/all-salts-are-ionic-compounds.html,"```json
[
    {
        ""term"": ""Salts"",
        ""definition"": ""Salts are ionic compounds, excluding oxides and hydroxides which are also ionic."",
        ""mnemonic"": ""All the salt shakers wear transfer t-shirts (ionic bonding).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/universal-indicator/universal-indicator.html,"```json
[
    {
        ""term"": ""Universal indicator"",
        ""definition"": ""A combination of dyes used to indicate the pH of a substance and determine if it is an acid or an alkali."",
        ""mnemonic"": ""The indicator (universal indicator) of a car in space (universe) is flashing as it turns towards ‘alkali’ or ‘acid’.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/testing-acids-and-alkalis-using-universal-indicator/testing-acids-and-alkalis-using-universal-indicator.html,"```json
[
    {
        ""term"": ""Acid"",
        ""definition"": ""Acids turn universal indicator red."",
        ""mnemonic"": ""You would try to kill a zombie with a bath of acid, which would turn red if you did! (Acidic solutions turn universal indicator red).""
    },
    {
        ""term"": ""Neutral solution"",
        ""definition"": ""A neutral solution (like water) will turn green."",
        ""mnemonic"": ""Think of a gear stick sticking out of a chameleon; when the gear stick is in the neutral position, the chameleon turns green.""
    },
    {
        ""term"": ""Alkaline solution"",
        ""definition"": ""An alkaline solution will turn universal indicator blue or purple."",
        ""mnemonic"": ""Bleach (an alkaline) comes in a blue bottle.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/how-is-an-acid-formed/how-is-an-acid-formed.html,"```json
[
    {
        ""term"": ""Acid"",
        ""definition"": ""An acid is formed when the number of H+ ions in water is thrown out of balance."",
        ""mnemonic"": ""Too many H+ ions (hippo) makes water unbalanced.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/what-do-h-ions-do/what-do-h-ions-do.html,"```json
[
    {
        ""term"": ""H+ ions"",
        ""definition"": ""H+ ions are what make acids reactive. They attack most things they come into contact with because they are hungry for electrons."",
        ""mnemonic"": ""The hippos (H+ ions) attack things because they are hungry for electric robots (electrons).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/h-ions-cant-exist-on-their-own/h-ions-cant-exist-on-their-own.html,"```json
[
    {
        ""term"": ""H+ ions"",
        ""definition"": ""H+ ions latch onto H2O (water) molecules temporarily until they find something to attack."",
        ""mnemonic"": ""The hippo (H+) doesn’t like being alone so it gets a piggyback on a bucket of water until it can find something to attack.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/what-is-the-relationship-between-h-ions-and-protons/what-is-the-relationship-between-h-ions-and-protons.html,"```json
[
    {
        ""term"": ""H+ ion"",
        ""definition"": ""A hydrogen atom that has lost its electron, essentially making it the same as a proton."",
        ""mnemonic"": ""It turns out that the Hippo (H+) was a pea (proton) in disguise all along!""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/acids-are-proton-donors/acids-are-proton-donors.html,"```json
[
    {
        ""term"": ""Acids are proton donors"",
        ""definition"": ""When an acid reacts with a substance, the H+ ions bond with that substance to create a new compound. Acids give away a proton when they react with something."",
        ""mnemonic"": ""You can remember this by seeing a pea (proton) being given as a present (given away).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/water-is-magical/water-is-magical.html,"```json
[
    {
        ""term"": ""Acid"",
        ""definition"": ""A substance that dissolves in water and releases a hydrogen ion, also known as a 'roaming proton'."",
        ""mnemonic"": ""Imagine a seed (acid) about to be broken up by water.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/titration/titration.html,"```json
[
    {
        ""term"": ""Titration"",
        ""definition"": ""A method for working out the concentration of a substance in a solution by gradually adding another substance until a reaction occurs."",
        ""mnemonic"": ""To remember titration, think of a classroom where the pupils are ties (titration). Some ties are concentrating harder than others (they are at different levels of concentration).""
    }
]
```"
https://mammothmemory.net/chemistry/the-metal-reactivity-series/remembering-the-reactivity-series-of-metals-method-1/remembering-the-reactivity-series-of-metals.html,"```json
[
    {
        ""term"": ""Reactivity Series of Metals"",
        ""definition"": ""order of metals in the reactivity series, from top to bottom, most reactive to least reactive"",
        ""mnemonic"": ""The potato king (potassium - K) was worried about a plague of gnats attracted by the large amounts of 
        soda (sodium - Na) being drunk in his kingdom. He issued a decree banning soda pop drinking. 
        Soda was the favourite drink of a lethal mum (lithium - Li) living in the kingdom, and she threatened to shoot anyone who went along with his decree.
        However, the lethal mum’s bony cat (calcium - Ca) persuaded her and everyone else to drink milk instead. The increase in discarded milk cartons led to
        a plague of maggots (magnesium - Mg) which got into everything. The local alligators (aluminium - Al) loved the maggots. 
        They ate mounds of them and grew extremely large. They became so big and strong that when they crossed the road, 
        cars just bounced off them and burst into flames. Some burning cars landed in the sea (carbon - C). One car collided with a boat carrying a Zulu and a 
        nun, causing it to sink (zinc - Zn). The nun and the Zulu swam ashore. The nun removed her habit and socks and waited for them to dry in the sun. 
        The Zulu used an iron with his feet (iron - Fe) to get the wrinkles out of them for her. The iron hit a lump in a pocket, which turned out to be a 
        tin of snails (tin - Sn). The tin was split open and suddenly a snail shot out and did a P.B. (personal best) time rolling away. 
        (Only snails that feed on peanut butter (lead - Pb) can do this!). A dragon hovering high above (hydrogen - H) swooped down and snapped up the 
        snail in its huge claws. As it rested later, the dragon was approached by a policeman (copper - Cu) who said: “No dragons allowed to fly here! 
        See you in court! At the court hearing, two silverback gorillas (silver - Ag) appeared for the dragon and a goldfish (gold - Au) put the case for 
        the prosecution. The judge was a platypus with platinum hair (platinum - Pt).""
    }
]
```"

https://mammothmemory.net/chemistry/hydrocarbons/hydrocarbons-an-introduction/hydrocarbons-an-introduction.html,"```json
[
    {
        ""term"": ""Hydrocarbon"",
        ""definition"": ""A chemical compound containing only carbon and hydrogen atoms."",
        ""mnemonic"": ""Picture a high dragon (hydrogen) landing on a burning car (carbon).""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/how-to-remember-the-hydrocarbons/how-to-remember-the-hydrocarbons.html,"```json
[
    {
        ""term"": ""Meth"",
        ""definition"": ""1 carbon atom"",
        ""mnemonic"": ""Me teeth eating a bun (Meth = 1)""
    },
    {
        ""term"": ""Eth"",
        ""definition"": ""2 carbon atoms"",
        ""mnemonic"": ""Death wearing bright shoes (Eth = 2)""
    },
    {
        ""term"": ""Prop"",
        ""definition"": ""3 carbon atoms"",
        ""mnemonic"": ""Propeller in a tree (Prop = 3)""
    },
    {
        ""term"": ""But"",
        ""definition"": ""4 carbon atoms"",
        ""mnemonic"": ""Beautiful person in doorway (But = 4)""
    },
    {
        ""term"": ""Alkanes"",
        ""definition"": ""Single carbon bond"",
        ""mnemonic"": ""Walking canes standing in a shingle beach (single (bond) = anes)""
    },
    {
        ""term"": ""Alkenes"",
        ""definition"": ""Double carbon bond"",
        ""mnemonic"": ""Our two Queens need two James Bonds (Double Bond = ene)""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/alkanes/alkanes.html,"```json
[
    {
        ""term"": ""Alkanes"",
        ""definition"": ""Alkanes have single covalent bonds."",
        ""mnemonic"": ""To remember this, think of some canes (alkanes) on a shingle (single) beach.""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/alkenes/alkenes.html,"```json
[
    {
        ""term"": ""Alkenes"",
        ""definition"": ""Alkenes have a double carbon bond."",
        ""mnemonic"": ""We think of an alkene as being a queen. Our queens have two James Bonds (a double bond).""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/meth/meth.html,"```json
[
    {
        ""term"": ""meth"",
        ""definition"": ""Molecules beginning with ‘meth’ have only one carbon atom."",
        ""mnemonic"": ""This picture should remind you that hydrocarbons beginning with meth (me teeth) have one (bun) carbon atom.""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/eth/eth.html,"```json
[
    {
        ""term"": ""Eth-"",
        ""definition"": ""Molecules with the prefix ‘eth-’ contain two carbon atoms."",
        ""mnemonic"": ""‘Eth’ is the grim reaper (the mascot of death) wearing two shoes.""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/prop/prop.html,"```json
[
    {
        ""term"": ""Prop"",
        ""definition"": ""Molecules of propene or propane have three carbon atoms."",
        ""mnemonic"": ""To remind you that there are three carbon atoms in hydrocarbons starting with ‘prop-’, here is a propeller stuck in a tree (three).""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/but/but.html,"```json
[
    {
        ""term"": ""But-"",
        ""definition"": ""Molecules beginning with ‘but-’ have four carbon atoms."",
        ""mnemonic"": ""To remember how many carbon atoms are in hydrocarbons beginning with ‘but-’ (pronounced ‘bute’), think of a beaut<span style=\""color: #ff0000;\"">iful</span> man looking over a stable <span style=\""color: #ff0000;\"">door</span> (four).""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/remember-alcohols-1/remember-alcohols-1.html,"```json
[
    {
        ""term"": ""Alcohols"",
        ""definition"": ""If a word ends in –anol, you know the formula ends in –OH (and it is also an alcohol)."",
        ""mnemonic"": ""Think of an old (-anol) pharaoh (OH) who is an alcoholic (alcohol).""
    }
]
```"
https://mammothmemory.net/chemistry/hydrocarbons/isomers/isomers.html,"```json
[
    {
        ""term"": ""Isomers"",
        ""definition"": ""Isomers are chemicals that have the same molecular formula but a different arrangement of atoms."",
        ""mnemonic"": ""Think of ice in summer (is-omer). The ice cubes in the image are arranged differently like the atoms in isomers.""
    }
]
```"
https://mammothmemory.net/chemistry/fractional-distillation/remembering-the-order-of-the-fractions-of-crude-oil/remembering-the-order-of-the-fractions-of-crude-oil.html,"```json
[
    {
        ""term"": ""LPG and Petrol/gasoline"",
        ""definition"": ""The fractions of crude oil with the lowest boiling points and collected at the top of the column."",
        ""mnemonic"": ""One day, a giant was seen leaping (LPG) over a petrol/ gasoline station (petrol/ gasoline).""
    },
    {
        ""term"": ""Lighter fuel (naphtha)"",
        ""definition"": null,
        ""mnemonic"": ""The lady was using a lighter (lighter fuel) to light a cigarette while her baby napped (naphtha) in the car.""
    },
    {
        ""term"": ""Jet fuel (kerosene)"",
        ""definition"": null,
        ""mnemonic"": ""A jet pulled up alongside the car as it had run out of fuel, waking the baby. However she didn’t care about making a scene (kerosene).""
    },
    {
        ""term"": ""Diesel and Lubricating oil"",
        ""definition"": ""Have the next highest boiling points and are collected towards the bottom of the column."",
        ""mnemonic"": ""The jet couldn’t be helped so a large diesel (diesel) truck had to drag it back to the airport, but there was a large oil (lubricating oil) spill on the way.""
    },
    {
        ""term"": ""Fuel oil for ships"",
        ""definition"": ""Made up of very long hydrocarbon molecules (containing around 30 carbon atoms) and is distilled next."",
        ""mnemonic"": ""They both skidded on the lubricating oil and crashed into a docked ship (fuel oil for ships).""
    },
    {
        ""term"": ""Bitumen"",
        ""definition"": ""Has the highest boiling point and is collected at the very bottom of the fractionating column."",
        ""mnemonic"": ""There was such a blaze that the flames began to melt the tarmac (bitumen).""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/what-is-electrolysis/what-is-electrolysis.html,"```json
[
    {
        ""term"": ""electrolysis"",
        ""definition"": ""Electrolysis is “splitting” a liquid with DC (direct current) electricity."",
        ""mnemonic"": ""Think of an electric trolley (electrolysis) “splitting” liquid, like Moses parting the sea in the Old Testament.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/how-did-electrolysis-start-example-3/how-did-electrolysis-start-example-3.html,"```json
[
    {
        ""term"": ""H2O (Water)"",
        ""definition"": ""A molecule consisting of two hydrogen atoms and one oxygen atom."",
        ""mnemonic"": ""Think of H2O as water giving off more hydrogen than oxygen during electrolysis – twice more in fact, giving the formula H2O.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/rule-1-electrolysis-and-hydrogen/rule-1-electrolysis-and-hydrogen.html,"```json
[
    {
        ""term"": ""Hydrogen in Electrolysis"",
        ""definition"": ""If the liquid contains hydrogen, it will form at the cathode and be given off in bubbles unless the solution contains a metal less reactive than hydrogen."",
        ""mnemonic"": ""Imagine a high dragon (hydrogen) clinging to the roof of a cathedral (cathode).""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/rule-2-electrolysis-and-halogens/rule-2-electrolysis-and-halogens.html,"```json
[
    {
        ""term"": ""Electrolysis and halogens"",
        ""definition"": ""If the solution on which electrolysis is being performed contains a halogen (such as chlorine and bromine), then the halogen will always form at the anode. If there is no halogen in the solution, then oxygen is formed at the anode."",
        ""mnemonic"": ""When a solution contains halogens (angels with halos), they are attracted to the annoyed android (anode) as they want to soothe him and stop him being so annoyed.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/electrolyte--liquid/electrolyte--liquid.html,"```json
[
    {
        ""term"": ""Electrolyte"",
        ""definition"": ""The electrolyte is the liquid that 'splits' when electricity is passed through it."",
        ""mnemonic"": ""To remember this, think of an electric troll light (electrolyte) swimming underwater (liquid).""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/cathode-and-anode-1/cathode-and-anode-1.html,"```json
[
    {
        ""term"": ""Cathode and anode"",
        ""definition"": ""Anode is positive; Cathode is negative."",
        ""mnemonic"": ""PANIC: Positive Anode, Negative Is Cathode""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/cathode-and-anode-2/cathode-and-anode-2.html,"```json
[
    {
        ""term"": ""Cathode"",
        ""definition"": ""Cathodes give out electrons in a liquid that conducts electricity."",
        ""mnemonic"": ""The electronic robots (electrons) are booted out of the cathedral (cathode) because robots are not allowed in the cathedral.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/oxidation-and-reduction/oxidation-and-reduction.html,"```json
[
    {
        ""term"": ""Oxidation"",
        ""definition"": ""An element that has a loss of an electron."",
        ""mnemonic"": ""OIL RIG – Oxidation is loss, reduction is gain""
    },
    {
        ""term"": ""Reduction"",
        ""definition"": ""An element that has a gain of an electron."",
        ""mnemonic"": ""OIL RIG – Oxidation is loss, reduction is gain""
    },
    {
        ""term"": ""Reduction at the Cathode"",
        ""definition"": ""Reduction takes place at the cathode."",
        ""mnemonic"": ""Imagine that a red duck shone a light on the cathedral.""
    },
    {
        ""term"": ""Reduction, Cathode"",
        ""mnemonic"": ""RED CAT – Reduction is cathode""
    },
    {
        ""term"": ""Oxidation, Anode"",
        ""mnemonic"": ""AN OX – Anode is oxidation""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/cations-and-anions-1/cations-and-anions-1.html,"```json
[
    {
        ""term"": ""Cations"",
        ""definition"": ""A positively-charged atom or ion."",
        ""mnemonic"": ""Cations have a pawsitive (positive) charge.""
    },
    {
        ""term"": ""Anions"",
        ""definition"": ""A negatively-charged atom or ion."",
        ""mnemonic"": ""Anions have a negative charge.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/cations-and-anions-2/cations-and-anions-2.html,"```json
[
    {
        ""term"": ""Cations"",
        ""definition"": ""Cations are positively charged ions."",
        ""mnemonic"": ""Cats (cations) swimming towards the cathedral (cathode) during electrolysis. And, because cations are pawsitive (positive), the cathode must be negative.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/electrodes-are-normally-inert/electrodes-are-normally-inert.html,"```json
[
    {
        ""term"": ""Electrodes"",
        ""definition"": ""Electrodes are normally made of inert (unreactive) materials such as graphite or platinum."",
        ""mnemonic"": ""Imagine people electing a toad (elect toad, electrode). The toad shows no emotion at the result – he’s unreactive, or inert – unlike the losing candidates.""
    }
]
```"
https://mammothmemory.net/chemistry/electrolysis/electrolysis-dissociate-in-liquid/electrolysis-dissociate-in-liquid.html,"```json
[
    {
        ""term"": ""Dissociation"",
        ""definition"": ""The process by which components in a liquid separate from each other."",
        ""mnemonic"": ""Imagine you had a cup of tea in front of you, and the components in the water – tea, milk and sugar – got out and started running away, dissociating themselves from each other.""
    }
]
```"
https://mammothmemory.net/chemistry/moles/moles-are-a-number/moles-are-a-number.html,"```json
[
    {
        ""term"": ""Moles"",
        ""definition"": ""One mole is a number and is equal to 6x10^23, also known as Avogadro’s Constant."",
        ""mnemonic"": ""On the 6th day, God created mole and man. The mole did a high ten with God and thanked Her. Then there were two. And then they made three.""
    }
]
```"
https://mammothmemory.net/chemistry/moles/working-out-empirical-formula/working-out-empirical-formula.html,"```json
[
    {
        ""term"": ""Empirical Formula"",
        ""definition"": ""A formula that gives the simplest whole-number ratio of the elements in a compound."",
        ""mnemonic"": ""The cent (percentage) is balanced on the nose of the bull mastiff (mass number).""
    }
]
```"
https://mammothmemory.net/chemistry/moles/moles-of-ideal-gases--24-litres/moles-of-ideal-gases--24-litres.html,"```json
[
    {
        ""term"": ""Moles of ideal gases"",
        ""definition"": ""A mole of any 'ideal' gas takes up 24 litres, about the same volume as a balloon."",
        ""mnemonic"": ""A mole of gas takes up 24 litres which is about the size of a standard balloon.""
    }
]
```"
https://mammothmemory.net/chemistry/moles/remember-a-mole-of-an-ideal-gas--24-litres-volume-at-rtp/remember-a-mole-of-an-ideal-gas--24-litres-volume-at-rtp.html,"```json
[
    {
        ""term"": ""Mole of an ideal gas"",
        ""definition"": ""A mole of an ideal gas has a volume of 24 litres at room temperature and pressure (RTP)."",
        ""mnemonic"": ""The mole had an upset (gas-filled) tummy and had to go to bed for 24 hours.""
    }
]
```
https://mammothmemory.net/chemistry/chemical-reactions/thermal-decomposition/thermal-decomposition.html,"```json
[
    {
        ""term"": ""Thermal decomposition"",
        ""definition"": ""Thermal decomposition is when heat causes a compound to break down into at least two chemical substances."",
        ""mnemonic"": ""Imagine elephants (elements) in a compound, being split up by fire. This is thermal decomposition.""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-reactions/exothermic-and-endothermic-reactions/exothermic-and-endothermic-reactions.html,"```json
[
    {
        ""term"": ""Endothermic reactions"",
        ""definition"": ""Reactions where heat is taken in from the surroundings."",
        ""mnemonic"": ""Think of a group of thermometers entering a sauna where they take in heat (endothermic). Entering = Endothermic = taking in heat""
    },
    {
        ""term"": ""Exothermic reactions"",
        ""definition"": ""Reactions that produce heat."",
        ""mnemonic"": ""Later on, the thermometers exit and go outside where they give out heat (exothermic). Exiting = Exothermic = giving out heat""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-reactions/reversible-reactions/reversible-reactions.html,"```json
[
    {
        ""term"": ""Reversible reactions"",
        ""definition"": ""When a chemical reaction is reversible, it can go both forwards and backwards. This means that the reaction is not necessarily permanent – the two or more reactants that have made a new product can be returned to their original states."",
        ""mnemonic"": ""Imagine a lorry that’s pulling a huge battery. When the lorry reverses, the battery is discharged; when the lorry goes forwards, the battery is charged up again.""
    }
]
```"
https://mammothmemory.net/chemistry/laboratory-tests/testing-for-hydrogen/testing-for-hydrogen.html,"```json
[
    {
        ""term"": ""hydrogen"",
        ""definition"": ""A lit wooden splint makes a popping sound in a test tube of hydrogen."",
        ""mnemonic"": ""To remember this, think of a dragon-shaped (hydrogen) balloon that has just been popped (popping sound).""
    }
]
```"
https://mammothmemory.net/chemistry/laboratory-tests/testing-for-oxygen/testing-for-oxygen.html,"```json
[
    {
        ""term"": ""Test for oxygen"",
        ""definition"": ""A glowing wooden splint will relight when oxygen is present."",
        ""mnemonic"": ""A glowing ox (oxygen).""
    }
]
```"
https://mammothmemory.net/chemistry/laboratory-tests/testing-for-carbon-dioxide/testing-for-carbon-dioxide.html,"```json
[
    {
        ""term"": ""carbon dioxide"",
        ""definition"": ""When carbon dioxide (CO2) is bubbled through lime water, the lime water will turn cloudy white."",
        ""mnemonic"": ""A car (carbon) driven by two oxen (oxygen) through a burning hoop into cloudy white water full of crocodile-like limes (lime water).""
    }
]
```"
https://mammothmemory.net/chemistry/the-earths-structure/the-structure-of-the-earth/the-structure-of-the-earth.html,"```json
[
    {
        ""term"": ""The structure of the earth"",
        ""definition"": ""The structure of the earth is made up of three parts: the core, mantle, and crust."",
        ""mnemonic"": ""The crust from a slice of bread is surrounding a mantelpiece (mantle) whilst an apple core burns underneath.""
    }
]
```"
https://mammothmemory.net/chemistry/the-earths-structure/lithosphere/lithosphere.html,"```json
[
    {
        ""term"": ""Lithosphere"",
        ""definition"": ""The lithosphere includes the earth’s crust and the upper mantle. It is broken into tectonic plates."",
        ""mnemonic"": ""Lifting a sphere (lithosphere) onto a mantelpiece (mantle) was done by a crusty crab (crust).""
    }
]
```"
https://mammothmemory.net/chemistry/the-earths-structure/tectonic-plates/tectonic-plates.html,"```json
[
    {
        ""term"": ""Tectonic plates"",
        ""definition"": ""The surface of the Earth is split up into a number of large sections of rock called tectonic plates."",
        ""mnemonic"": ""There’s a new drink in town and only the plates know about it. It’s a cocktail containing tequila and tonic (known as Tectonic).""
    }
]
```"
https://mammothmemory.net/chemistry/the-earths-structure/metamorphic-rock/metamorphic-rock.html,"```json
[
    {
        ""term"": ""Metamorphic rock"",
        ""definition"": ""Metamorphic rock is formed by the action of heat and pressure on sedimentary (limestone, sandstone or shale) or igneous rocks (granite, basalt or pumice) over long periods of time. It is the transformation of a pre-existing rock into a different type of rock."",
        ""mnemonic"": ""Imagine you met someone who morphed (metamorphic) from a punk rocker to a glam rocker.""
    },
    {
        ""term"": ""Limestone"",
        ""definition"": ""Limestone can turn into marble over millions of years through large pressures."",
        ""mnemonic"": ""To help you remember that limestone can turn into marble over millions of years, imagine squeezing a lime fruit, and it coming out of the squeezer as a very hard marble.""
    },
    {
        ""term"": ""Shale"",
        ""definition"": ""Shale, which is mostly composed of mud, can turn into slate with the right amount of pressure and heat over millions of years."",
        ""mnemonic"": ""To remember that shale can turn into slate with the right amount of pressure and heat over millions of years, imagine a mud pie being placed in an oven and coming out as a roof slate.""
    }
]
```"
https://mammothmemory.net/chemistry/the-earths-structure/igneous-rock/igneous-rock.html,"```json
[
    {
        ""term"": ""Igneous rock"",
        ""definition"": ""Igneous rock is formed whenever any type of molten rock cools down and solidifies. It needs to be so hot that it turns into a liquid or semi-liquid before cooling and solidifying."",
        ""mnemonic"": ""Imagine a gran who knits (granite). She is in a bath on a sea of lava, with a pumice (pumice) stone and bath salts (basalt) on the side of the bath.""
    }
]
```"
https://mammothmemory.net/chemistry/the-earths-structure/sedimentary-rock/sedimentary-rock.html,"```json
[
    {
        ""term"": ""Sedimentary rock"",
        ""definition"": ""Sedimentary rocks are formed from layers of sediment (naturally occurring materials, including shells, sand, mud and pebbles) that drop to the bottom of lakes or seas and are compacted in layers over millions of years. Examples include limestone and sandstone."",
        ""mnemonic"": ""Imagine a cemetery (sedimentary) for shellfish at the bottom of the ocean where the gravestones are limestone that has formed over the years from the shells deposited on the bottom.""
    }
]
```"
https://mammothmemory.net/chemistry/dissolving/solvent/solvent.html,"```json
[
    {
        ""term"": ""Solvent"",
        ""definition"": ""Can dissolve other molecules; can break apart another molecule to form a solution."",
        ""mnemonic"": ""The mood was solemn at the event (solvent) after the rain water washed everything away.""
    }
]
```"
https://mammothmemory.net/chemistry/dissolving/solute/solute.html,"```json
[
    {
        ""term"": ""Solute"",
        ""definition"": ""Compound/solid that breaks down into a liquid. The substance that dissolves and becomes incorporated into a liquid to form a solution."",
        ""mnemonic"": ""The car has so much looted (solute) from it. It started as a solid car but it's been broken down because it's in a rough area.""
    }
]
```"
https://mammothmemory.net/chemistry/dissolving/dissolve/dissolve.html,"```json
[
    {
        ""term"": ""Dissolve"",
        ""definition"": ""A solid which becomes incorporated into a liquid (to form a solution; absorbed into the liquid)"",
        ""mnemonic"": ""This always solves (dissolve) my problems. I just have to watch I don't get absorbed into the bath water.""
    }
]
```"
https://mammothmemory.net/chemistry/dissolving/soluble/soluble.html,"```json
[
    {
        ""term"": ""Soluble"",
        ""definition"": ""A substance that can be dissolved when mixed with a liquid."",
        ""mnemonic"": ""I sold you a bull (soluble) and a can of beans (can be).""
    }
]
```"
https://mammothmemory.net/chemistry/dissolving/solution/solution.html,"```json
[
    {
        ""term"": ""Solution"",
        ""definition"": ""When a solute is dissolved in a solvent; a liquid mixture where the solute is uniformly distributed within the solvent."",
        ""mnemonic"": ""She thought the solution (solution) to life was to keep drinking a liquid mixture of cocktails.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/taxonomy/taxonomy.html,"```json
[
    {
        ""term"": ""Taxonomy"",
        ""definition"": ""The classification of living things"",
        ""mnemonic"": ""You can remember this if you think of a class of car (classification) called “taxi” (taxonomy).""
    },
    {
        ""term"": ""Carl Linnaeus"",
        ""definition"": ""Swedish botanist who developed taxonomy ranks"",
        ""mnemonic"": ""Taxi ranks are basically car (Carl) lines for us (Linnaeus), to see where the taxis park.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/taxonomy/remember-the-ordering-of-ranks-2.html,"```json
[
    {
        ""term"": ""Taxonomy ranks"",
        ""definition"": ""The ranks in order from kingdom down to species."",
        ""mnemonic"": ""Keep Ponds Clean Or Fish Get Sick""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/taxonomy/the-binomial-system.html,"```json
[
    {
        ""term"": ""binomial system"",
        ""definition"": ""A naming system that uses two-part names taken from the last two ranks: genus and species."",
        ""mnemonic"": ""The genius (genus) who wrote the king’s speeches (species) became very fat due to his habit of eating several times a day at the best restaurants. The king came up with a special diet for him – the Buy No Meal system (binomial) that allowed only two named dishes a day made by the king’s own cook.""
    }
]
```"
